,FileName,Label,ClassName
166,/content/ALLimageset/All_images/hem/UID_H23_26_1_hem.bmp,0,hem
167,/content/ALLimageset/All_images/hem/UID_H17_25_1_hem.bmp,0,hem
168,/content/ALLimageset/All_images/hem/UID_H23_20_3_hem.bmp,0,hem
169,/content/ALLimageset/All_images/hem/UID_H19_20_1_hem.bmp,0,hem
170,/content/ALLimageset/All_images/hem/UID_H13_5_2_hem.bmp,0,hem
171,/content/ALLimageset/All_images/hem/UID_H46_2_4_hem.bmp,0,hem
172,/content/ALLimageset/All_images/hem/UID_H24_24_4_hem.bmp,0,hem
173,/content/ALLimageset/All_images/hem/UID_H17_12_4_hem.bmp,0,hem
174,/content/ALLimageset/All_images/hem/UID_H24_17_4_hem.bmp,0,hem
175,/content/ALLimageset/All_images/hem/UID_H23_22_5_hem.bmp,0,hem
176,/content/ALLimageset/All_images/hem/UID_H14_15_8_hem.bmp,0,hem
177,/content/ALLimageset/All_images/hem/UID_H23_8_7_hem.bmp,0,hem
178,/content/ALLimageset/All_images/hem/UID_H48_16_9_hem.bmp,0,hem
179,/content/ALLimageset/All_images/hem/UID_H16_28_1_hem.bmp,0,hem
180,/content/ALLimageset/All_images/hem/UID_H24_27_1_hem.bmp,0,hem
181,/content/ALLimageset/All_images/hem/UID_H14_30_2_hem.bmp,0,hem
182,/content/ALLimageset/All_images/hem/UID_H10_116_2_hem.bmp,0,hem
183,/content/ALLimageset/All_images/hem/UID_H16_22_1_hem.bmp,0,hem
184,/content/ALLimageset/All_images/hem/UID_H10_138_4_hem.bmp,0,hem
185,/content/ALLimageset/All_images/hem/UID_H46_1_4_hem.bmp,0,hem
186,/content/ALLimageset/All_images/hem/UID_H24_16_7_hem.bmp,0,hem
187,/content/ALLimageset/All_images/hem/UID_H22_18_5_hem.bmp,0,hem
188,/content/ALLimageset/All_images/hem/UID_H19_21_2_hem.bmp,0,hem
189,/content/ALLimageset/All_images/hem/UID_H24_3_15_hem.bmp,0,hem
190,/content/ALLimageset/All_images/hem/UID_H17_29_1_hem.bmp,0,hem
191,/content/ALLimageset/All_images/hem/UID_h3_14_1_hem.bmp,0,hem
192,/content/ALLimageset/All_images/hem/UID_H20_31_1_hem.bmp,0,hem
193,/content/ALLimageset/All_images/hem/UID_H24_23_13_hem.bmp,0,hem
194,/content/ALLimageset/All_images/hem/UID_H19_34_3_hem.bmp,0,hem
195,/content/ALLimageset/All_images/hem/UID_H20_3_1_hem.bmp,0,hem
196,/content/ALLimageset/All_images/hem/UID_H12_12_7_hem.bmp,0,hem
197,/content/ALLimageset/All_images/hem/UID_H10_142_1_hem.bmp,0,hem
198,/content/ALLimageset/All_images/hem/UID_H19_35_1_hem.bmp,0,hem
199,/content/ALLimageset/All_images/hem/UID_H10_154_5_hem.bmp,0,hem
200,/content/ALLimageset/All_images/hem/UID_H23_21_5_hem.bmp,0,hem
201,/content/ALLimageset/All_images/hem/UID_H13_19_4_hem.bmp,0,hem
202,/content/ALLimageset/All_images/hem/UID_H12_24_6_hem.bmp,0,hem
203,/content/ALLimageset/All_images/hem/UID_H22_21_9_hem.bmp,0,hem
204,/content/ALLimageset/All_images/hem/UID_H20_15_2_hem.bmp,0,hem
205,/content/ALLimageset/All_images/hem/UID_H40_13_4_hem.bmp,0,hem
206,/content/ALLimageset/All_images/hem/UID_H22_17_8_hem.bmp,0,hem
207,/content/ALLimageset/All_images/hem/UID_H14_21_7_hem.bmp,0,hem
208,/content/ALLimageset/All_images/hem/UID_H14_35_10_hem.bmp,0,hem
209,/content/ALLimageset/All_images/hem/UID_H16_11_2_hem.bmp,0,hem
210,/content/ALLimageset/All_images/hem/UID_H9_36_1_hem.bmp,0,hem
211,/content/ALLimageset/All_images/hem/UID_H24_19_7_hem.bmp,0,hem
212,/content/ALLimageset/All_images/hem/UID_H15_16_9_hem.bmp,0,hem
213,/content/ALLimageset/All_images/hem/UID_H14_23_5_hem.bmp,0,hem
214,/content/ALLimageset/All_images/hem/UID_H24_3_11_hem.bmp,0,hem
215,/content/ALLimageset/All_images/hem/UID_H24_2_2_hem.bmp,0,hem
216,/content/ALLimageset/All_images/hem/UID_H15_18_2_hem.bmp,0,hem
217,/content/ALLimageset/All_images/hem/UID_H12_28_3_hem.bmp,0,hem
218,/content/ALLimageset/All_images/hem/UID_H6_15_3_hem.bmp,0,hem
219,/content/ALLimageset/All_images/hem/UID_H40_3_1_hem.bmp,0,hem
220,/content/ALLimageset/All_images/hem/UID_H10_129_2_hem.bmp,0,hem
221,/content/ALLimageset/All_images/hem/UID_H24_9_1_hem.bmp,0,hem
222,/content/ALLimageset/All_images/hem/UID_H23_3_1_hem.bmp,0,hem
223,/content/ALLimageset/All_images/hem/UID_H24_12_5_hem.bmp,0,hem
224,/content/ALLimageset/All_images/hem/UID_H19_5_3_hem.bmp,0,hem
225,/content/ALLimageset/All_images/hem/UID_H15_3_3_hem.bmp,0,hem
226,/content/ALLimageset/All_images/hem/UID_H2_10_4_hem.bmp,0,hem
227,/content/ALLimageset/All_images/hem/UID_H23_15_7_hem.bmp,0,hem
228,/content/ALLimageset/All_images/hem/UID_H2_50_5_hem.bmp,0,hem
229,/content/ALLimageset/All_images/hem/UID_H10_189_5_hem.bmp,0,hem
230,/content/ALLimageset/All_images/hem/UID_H12_13_2_hem.bmp,0,hem
231,/content/ALLimageset/All_images/hem/UID_H12_7_6_hem.bmp,0,hem
232,/content/ALLimageset/All_images/hem/UID_H23_20_10_hem.bmp,0,hem
233,/content/ALLimageset/All_images/hem/UID_H10_91_6_hem.bmp,0,hem
234,/content/ALLimageset/All_images/hem/UID_H24_16_3_hem.bmp,0,hem
235,/content/ALLimageset/All_images/hem/UID_H24_23_4_hem.bmp,0,hem
236,/content/ALLimageset/All_images/hem/UID_H22_11_9_hem.bmp,0,hem
237,/content/ALLimageset/All_images/hem/UID_H2_41_5_hem.bmp,0,hem
238,/content/ALLimageset/All_images/hem/UID_H24_25_8_hem.bmp,0,hem
239,/content/ALLimageset/All_images/hem/UID_H23_18_10_hem.bmp,0,hem
240,/content/ALLimageset/All_images/hem/UID_H24_12_6_hem.bmp,0,hem
241,/content/ALLimageset/All_images/hem/UID_H19_34_2_hem.bmp,0,hem
242,/content/ALLimageset/All_images/hem/UID_H10_138_3_hem.bmp,0,hem
243,/content/ALLimageset/All_images/hem/UID_H23_11_3_hem.bmp,0,hem
244,/content/ALLimageset/All_images/hem/UID_H10_71_1_hem.bmp,0,hem
245,/content/ALLimageset/All_images/hem/UID_H20_3_2_hem.bmp,0,hem
246,/content/ALLimageset/All_images/hem/UID_H15_21_7_hem.bmp,0,hem
247,/content/ALLimageset/All_images/hem/UID_H22_36_6_hem.bmp,0,hem
248,/content/ALLimageset/All_images/hem/UID_H10_174_1_hem.bmp,0,hem
249,/content/ALLimageset/All_images/hem/UID_H24_30_5_hem.bmp,0,hem
250,/content/ALLimageset/All_images/hem/UID_H40_22_4_hem.bmp,0,hem
251,/content/ALLimageset/All_images/hem/UID_H22_24_1_hem.bmp,0,hem
252,/content/ALLimageset/All_images/hem/UID_H22_14_1_hem.bmp,0,hem
253,/content/ALLimageset/All_images/hem/UID_H14_34_6_hem.bmp,0,hem
254,/content/ALLimageset/All_images/hem/UID_H14_31_1_hem.bmp,0,hem
255,/content/ALLimageset/All_images/hem/UID_H22_6_4_hem.bmp,0,hem
256,/content/ALLimageset/All_images/hem/UID_H24_22_12_hem.bmp,0,hem
257,/content/ALLimageset/All_images/hem/UID_H17_15_3_hem.bmp,0,hem
258,/content/ALLimageset/All_images/hem/UID_H40_18_1_hem.bmp,0,hem
259,/content/ALLimageset/All_images/hem/UID_H15_8_4_hem.bmp,0,hem
260,/content/ALLimageset/All_images/hem/UID_H22_9_10_hem.bmp,0,hem
261,/content/ALLimageset/All_images/hem/UID_H14_19_13_hem.bmp,0,hem
262,/content/ALLimageset/All_images/hem/UID_H8_4_1_hem.bmp,0,hem
263,/content/ALLimageset/All_images/hem/UID_H24_13_10_hem.bmp,0,hem
264,/content/ALLimageset/All_images/hem/UID_H2_11_1_hem.bmp,0,hem
265,/content/ALLimageset/All_images/hem/UID_H10_103_4_hem.bmp,0,hem
266,/content/ALLimageset/All_images/hem/UID_H40_7_6_hem.bmp,0,hem
267,/content/ALLimageset/All_images/hem/UID_H20_25_1_hem.bmp,0,hem
268,/content/ALLimageset/All_images/hem/UID_H40_15_2_hem.bmp,0,hem
269,/content/ALLimageset/All_images/hem/UID_H24_23_2_hem.bmp,0,hem
270,/content/ALLimageset/All_images/hem/UID_H10_67_1_hem.bmp,0,hem
271,/content/ALLimageset/All_images/hem/UID_H16_4_2_hem.bmp,0,hem
272,/content/ALLimageset/All_images/hem/UID_H12_32_7_hem.bmp,0,hem
273,/content/ALLimageset/All_images/hem/UID_H22_18_3_hem.bmp,0,hem
274,/content/ALLimageset/All_images/hem/UID_H11_19_1_hem.bmp,0,hem
275,/content/ALLimageset/All_images/hem/UID_h3_7_1_hem.bmp,0,hem
276,/content/ALLimageset/All_images/hem/UID_H48_15_4_hem.bmp,0,hem
277,/content/ALLimageset/All_images/hem/UID_H40_25_1_hem.bmp,0,hem
278,/content/ALLimageset/All_images/hem/UID_H20_34_1_hem.bmp,0,hem
279,/content/ALLimageset/All_images/hem/UID_H10_149_1_hem.bmp,0,hem
280,/content/ALLimageset/All_images/hem/UID_H10_131_2_hem.bmp,0,hem
281,/content/ALLimageset/All_images/hem/UID_H24_1_4_hem.bmp,0,hem
282,/content/ALLimageset/All_images/hem/UID_H6_10_1_hem.bmp,0,hem
283,/content/ALLimageset/All_images/hem/UID_H10_77_1_hem.bmp,0,hem
284,/content/ALLimageset/All_images/hem/UID_H10_157_1_hem.bmp,0,hem
285,/content/ALLimageset/All_images/hem/UID_H22_25_3_hem.bmp,0,hem
286,/content/ALLimageset/All_images/hem/UID_H10_62_1_hem.bmp,0,hem
287,/content/ALLimageset/All_images/hem/UID_H12_8_3_hem.bmp,0,hem
288,/content/ALLimageset/All_images/hem/UID_H24_3_6_hem.bmp,0,hem
289,/content/ALLimageset/All_images/hem/UID_H24_29_3_hem.bmp,0,hem
290,/content/ALLimageset/All_images/hem/UID_H40_10_4_hem.bmp,0,hem
291,/content/ALLimageset/All_images/hem/UID_H22_15_3_hem.bmp,0,hem
292,/content/ALLimageset/All_images/hem/UID_H40_20_2_hem.bmp,0,hem
293,/content/ALLimageset/All_images/hem/UID_H22_12_7_hem.bmp,0,hem
294,/content/ALLimageset/All_images/hem/UID_H23_36_2_hem.bmp,0,hem
295,/content/ALLimageset/All_images/hem/UID_H13_15_5_hem.bmp,0,hem
296,/content/ALLimageset/All_images/hem/UID_H46_27_2_hem.bmp,0,hem
297,/content/ALLimageset/All_images/hem/UID_H23_5_7_hem.bmp,0,hem
298,/content/ALLimageset/All_images/hem/UID_H14_35_3_hem.bmp,0,hem
299,/content/ALLimageset/All_images/hem/UID_H9_23_2_hem.bmp,0,hem
300,/content/ALLimageset/All_images/hem/UID_H10_103_3_hem.bmp,0,hem
301,/content/ALLimageset/All_images/hem/UID_H24_18_7_hem.bmp,0,hem
302,/content/ALLimageset/All_images/hem/UID_H22_36_1_hem.bmp,0,hem
303,/content/ALLimageset/All_images/hem/UID_H15_25_5_hem.bmp,0,hem
304,/content/ALLimageset/All_images/hem/UID_H20_28_4_hem.bmp,0,hem
305,/content/ALLimageset/All_images/hem/UID_H40_2_1_hem.bmp,0,hem
306,/content/ALLimageset/All_images/hem/UID_H12_17_1_hem.bmp,0,hem
307,/content/ALLimageset/All_images/hem/UID_H2_3_1_hem.bmp,0,hem
308,/content/ALLimageset/All_images/hem/UID_H24_31_8_hem.bmp,0,hem
309,/content/ALLimageset/All_images/hem/UID_H24_1_12_hem.bmp,0,hem
310,/content/ALLimageset/All_images/hem/UID_H14_8_8_hem.bmp,0,hem
311,/content/ALLimageset/All_images/hem/UID_H14_22_11_hem.bmp,0,hem
312,/content/ALLimageset/All_images/hem/UID_H16_18_3_hem.bmp,0,hem
313,/content/ALLimageset/All_images/hem/UID_H17_37_5_hem.bmp,0,hem
314,/content/ALLimageset/All_images/hem/UID_H11_15_3_hem.bmp,0,hem
315,/content/ALLimageset/All_images/hem/UID_H10_96_4_hem.bmp,0,hem
316,/content/ALLimageset/All_images/hem/UID_H10_16_2_hem.bmp,0,hem
317,/content/ALLimageset/All_images/hem/UID_H24_21_4_hem.bmp,0,hem
318,/content/ALLimageset/All_images/hem/UID_H7_2_2_hem.bmp,0,hem
319,/content/ALLimageset/All_images/hem/UID_H20_12_1_hem.bmp,0,hem
320,/content/ALLimageset/All_images/hem/UID_H15_19_9_hem.bmp,0,hem
321,/content/ALLimageset/All_images/hem/UID_H24_21_9_hem.bmp,0,hem
322,/content/ALLimageset/All_images/hem/UID_H22_20_1_hem.bmp,0,hem
323,/content/ALLimageset/All_images/hem/UID_H17_23_2_hem.bmp,0,hem
324,/content/ALLimageset/All_images/hem/UID_H14_9_12_hem.bmp,0,hem
325,/content/ALLimageset/All_images/hem/UID_H24_27_2_hem.bmp,0,hem
326,/content/ALLimageset/All_images/hem/UID_H10_100_1_hem.bmp,0,hem
327,/content/ALLimageset/All_images/hem/UID_H20_20_1_hem.bmp,0,hem
328,/content/ALLimageset/All_images/hem/UID_H1_31_1_hem.bmp,0,hem
329,/content/ALLimageset/All_images/hem/UID_H10_179_1_hem.bmp,0,hem
330,/content/ALLimageset/All_images/hem/UID_H14_23_2_hem.bmp,0,hem
331,/content/ALLimageset/All_images/hem/UID_H10_61_1_hem.bmp,0,hem
332,/content/ALLimageset/All_images/hem/UID_H22_26_1_hem.bmp,0,hem
333,/content/ALLimageset/All_images/hem/UID_H14_18_15_hem.bmp,0,hem
334,/content/ALLimageset/All_images/hem/UID_H2_11_2_hem.bmp,0,hem
335,/content/ALLimageset/All_images/hem/UID_H17_1_4_hem.bmp,0,hem
336,/content/ALLimageset/All_images/hem/UID_H7_9_1_hem.bmp,0,hem
337,/content/ALLimageset/All_images/hem/UID_H24_3_4_hem.bmp,0,hem
338,/content/ALLimageset/All_images/hem/UID_H24_35_4_hem.bmp,0,hem
339,/content/ALLimageset/All_images/hem/UID_H23_23_4_hem.bmp,0,hem
